id_image,reference,chemin_image
60-4,"W. Froehner, Les inscriptions grecques du musée du Louvre, Paris, 1865, frontispice.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/60-4
61-1,"M. Hamiaux, Les sculptures grecques (Musée du Louvre), I, Paris, 2001, p. 196, n° 199.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/61-1
61-2,"Athènes, Bibliothèque Gennadios, lord Guilford's notebook, ms. A 305.5 B, f. 20.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/61-2
615-1,"BnF, Estampes, Gb 15 a Fol, f. 121 v°, n° 426, détail.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/615-1
620-1,"BnF, Estampes, Gb 15 a, f. 121 r°, n° 425, détail.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/620-1
62-1,"BnF, Manuscrits, suppl. grec. 560, f. 31 v°.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/62-1
621-1,"Musée du Louvre, photo AGER, AG012107.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/621-1
621-2,"Photo Musée du Louvre, Réf. AG012107.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/621-2
62-2,"O.M. von Stackelberg, Die Gräber der Hellenen, Berlin, 1837, frontispice.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/62-2
622-1,"E. Pottier, Vases antiques du Louvre, Paris, 1897, pl. 87, F 470.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/622-1
622-2,"Photo Musée du Louvre, Réf. AG016773.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/622-2
62-3,"Athènes, Bibliothèque Gennadios, lord Guilford's notebook, ms. A 305.5B, f. 14.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/62-3
623-1,"BnF, Estampes, Gb 15 a, f. 121 r°, n° 425, détail.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/623-1
623-2,"BnF, Estampes, Gb 15 Fol, f. 54, n° 114, détail.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/623-2
62-4,"À gauche, photo RMN, cote cliché : 99-019260. ©Hervé Lewandowski. À droite, photo A. Zambon.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/62-4
628-1,Beazley Archive 330364.,/home/marine/Documents/Musee-Fauvel/base_de_donnees/628-1
628-2,Beazley Archive 330364.,/home/marine/Documents/Musee-Fauvel/base_de_donnees/628-2
629-1,"BnF, Estampes, Gb 15 a, f. 121 r°, n° 425, détail.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/629-1
630-1,"BnF, Estampes, Gb 15 a, f. 121 r°, n° 425 (détail).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/630-1
63-1,"RNM, cote cliché : 98-011630.©Hervé Lewandowski.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/63-1
63-2,"Photo RNM, cote cliché : 82-000238. ©Daniel Arnaudet.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/63-2
632-1,"BNF, Monnaies et médailles, Recueil de dessins de J.-B. Muret, vol. 1, f. 54 (détail) ; en ligne sur Gallica : http://gallica.bnf.fr/ark:/12148/btv1b8419255s/f119.item",/home/marine/Documents/Musee-Fauvel/base_de_donnees/632-1
632-2,"BnF, Monnaies et Médailles, Recueil de dessins de J.-B. Muret, vol. 1, f. 54; en ligne sur Gallica : http://gallica.bnf.fr/ark:/12148/btv1b8419255s/f119.item",/home/marine/Documents/Musee-Fauvel/base_de_donnees/632-2
63-3,"Fr. Queyrel, CRAI (2007), p. 1145, fig. 1 (détail). Aquarelle de Hilaire.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/63-3
633-1,"BnF, Estampes, Gb 15 Fol, f. 54, n° 114 (détail).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/633-1
634-1,"BnF, Estampes, Gb 15 a, f. 121 v°, détail.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/634-1
636-1,"BnF, Estampes, Gb 15 Fol, f. 54, n° 114 (détail).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/636-1
645-1,"BNF, Estampes, Gb 15 Fol, f. 114, n° 35.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/645-1
647-1,"BnF, Estampes, Gb 15 a Fol, f. 121 v°, n° 426, détail.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/647-1
648-1,"O.M. von Stackelberg, Die Gräber der Hellenen, Berlin, 1837, pl. LV,2.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/648-1
649-1,"BNF, Manuscrits, ms. fr. 22877, f. 51 verso.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/649-1
65-1,"BNF, Manuscrits, ms. fr. 22877, I, f. 115 recto.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/65-1
65-2,"Musée Benaki, Album Thomas Hope, inv. 27255, f. 69 v. Croquis de Fauvel.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/65-2
65-3,"BNF, Estampes, Gb 69, f. 16 (dessin de Dubois).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/65-3
65-4,http://www.photo.rmn.fr/LowRes2/TR1/I0L8NH/10-540325.jpg,/home/marine/Documents/Musee-Fauvel/base_de_donnees/65-4
655-1,"B. D. M. Larson Lethen, G. A. Stamires et B. D. Meritt, ""Greek Inscriptions"", Hesperia 26/1 (1957), p. 24-97, pl. 17, n° 34.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/655-1
656-1,"BNF, Estampes, Gb 15 b, f. 30.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/656-1
656-2,"L. Beschi, « La casa di L. S. Fauvel, primo museo ateniese », AE (2001), p. 89, fig. 8.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/656-2
657-1,"BnF, Manuscrits, suppl. grec. 560, f. 18 r.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/657-1
657-2,http://www.agathe.gr/cgi-bin/record?lookup=A+304,/home/marine/Documents/Musee-Fauvel/base_de_donnees/657-2
660-1,"BnF, Manuscrits, suppl. grec. 560, f. 18 r.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/660-1
66-1,"M.A.G.F. de Choiseul-Gouffier, Voyage pittoresque de la Grèce, Paris, II, 1809, frontispice. ",/home/marine/Documents/Musee-Fauvel/base_de_donnees/66-1
66-2,"BnF, Estampes, Gb 15b, f. 95, n° 195.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/66-2
662-1,"Athenian Agora XVII, n° 760, pl. 63.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/662-1
662-2,"Athènes, Bibliothèque Gennadios, lord Guilford's notebook, A 305.5 B, f. 69.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/662-2
66-3,"Goupil & Cie, Souvenirs de la galerie Pourtalès, Paris, 1862, pl. 52, détail.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/66-3
663-1,"BnF, Estampes, Gb 15 b, f. 235, n° 487.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/663-1
66-4,"O. Jahn, Beschreibung der Vasensammlung König Ludwigs in der Pinakothek zu München, Munich, 1854, p.446 n° 1158.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/66-4
664-1,"BNF, Manuscrits, ms. fr. 22877, I, f. 110 recto.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/664-1
664-2,"BnF, Estampes, Gb 15 d (ex SNR-3 Fauvel),f. 463 (détail).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/664-2
665-1,Agathe database : http://www.agathe.gr/cgi-bin/record?lookup=S+1226,/home/marine/Documents/Musee-Fauvel/base_de_donnees/665-1
667-1,"B. D. Meritt, ""Greek Inscriptions"", Hesperia 21/4 (1952), p. 340-380, pl. 95, n° 21.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/667-1
668-1,"BnF, Estampes, Gb 15 a Fol, f. 121 r°, n° 425, détail.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/668-1
670-1,"B. D. Meritt, ""Greek Inscriptions"", Hesperia 21/4 (1952), p. 340-380, pl. 93, n° 15.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/670-1
672-1,"BnF, Estampes, Gb 15 Fol., f. 54, n° 114 (détail).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/672-1
673-1,"BnF, Estampes, Gb 15 Fol., f. 54, n° 114 (détail).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/673-1
675-1,"BnF, Estampes, Gb 15 Fol., f. 54, n° 114 (détail).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/675-1
676-1,"BnF, Estampes, Gb 15 Fol, f. 54, n° 114 (détail).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/676-1
677-1,"BnF, Estampes, Gb 15 Fol, f. 54, n° 114 (détail).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/677-1
679-1,"BnF, Estampes, Gb 15 Fol, f. 54, n° 114 (détail).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/679-1
680-1,"Ashmolean Museum, Burgon's Archive, dessin de Burgon, f. (124). ",/home/marine/Documents/Musee-Fauvel/base_de_donnees/680-1
680-2,"BnF, Estampes, Gb 15 Fol, f. 54, n° 114, détail.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/680-2
68-1,"BNF, Estampes, Gb 69, f. 5 (dessin de Dubois).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/68-1
681-1,"B. D. Meritt, ""Greek Inscriptions"", Hesperia 37/3 (1968), p. 266-298, partic. p. 272, n° 11, pl. 79.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/681-1
68-2,http://www.britishmuseum.org/collectionimages/AN00606/AN00606538_001_l.jpg,/home/marine/Documents/Musee-Fauvel/base_de_donnees/68-2
682-1,"BnF, Estampes, Gb 15 Fol, f. 54, n° 114 (détail).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/682-1
68-3,"A. Michaelis, Der Parthenon, Leipzig, 1871, pl. XV, n° 11.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/68-3
683-1,"BnF, Estampes, Gb 15 a, f. 121 r°, n° 425, détail.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/683-1
684-1,"BnF, Estampes, Gb 15 a Fol, f. 121 r°, n° 425, détail.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/684-1
685-1,"Athenian Agora XVII, pl. 43.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/685-1
686-1,"BnF, Estampes, Gb 15 Fol, f. 54, n° 114 (détail).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/686-1
689-1,"BnF, Estampes, Gb 15 Fol, f. 54, n° 114 (détail).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/689-1
690-1,"BnF, Estampes, Gb 15 Fol., f. 54, n° 114 (détail).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/690-1
69-1,"BnF, Estampes, Gb 15 d (ex SNR-3 Fauvel),f. 178.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/69-1
69-2,"Th. Panofka, Antiques du cabinet du comte de Pourtalès-Gorgier, Paris, 1832-1834, pl. XVIII",/home/marine/Documents/Musee-Fauvel/base_de_donnees/69-2
69-3,"M. Hamiaux, Les sculptures grecques (Musée du Louvre), I, Paris, 2001, p. 215, n° 223. ",/home/marine/Documents/Musee-Fauvel/base_de_donnees/69-3
693-1,"BnF, Estampes, Gb 15 Fol, f. 54, n° 114 (détail).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/693-1
697-1,"BnF, Estampes, Gb 15 Fol, f. 54, n° 114 (détail).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/697-1
698-1,"BnF, Estampes, Gb 15 Fol, f. 54, n° 114 (détail).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/698-1
699-1,"BnF, Estampes, Gb 15 Fol, f. 54, n° 114 (détail).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/699-1
700-1,"BnF, Estampes, Gb 15 Fol, f. 54, n° 114 (détail).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/700-1
70-1,"British Museum, Photo of the Department of Greek and Roman Antiquities",/home/marine/Documents/Musee-Fauvel/base_de_donnees/70-1
70-2,"BNF, Estampes, Gb 69, f. 1 (dessin de Dubois).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/70-2
702-1,"BnF, Estampes, Gb 15 Fol., f. 54, n° 114 (détail).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/702-1
70-3,"A.C. de Tubières comte de Caylus, Recueil d’Antiquités Égyptiennes, Étrusques Grecques, Romaines et Gauloises, Paris, 1752-1767, t. VI, pl.  47 (Dessin de Fourmont).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/70-3
707-1,"BnF, Estampes, Gb 15 Fol, f. 54, n° 114 (détail).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/707-1
71-1,"RMN, cote cliché : 06-500648.©P. Lebaube.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/71-1
71-2,"BNF, Estampes, Gb 69,  f. 10 (dessin de Dubois).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/71-2
71-3,Photo A. Zambon (après restauration).,/home/marine/Documents/Musee-Fauvel/base_de_donnees/71-3
72-1,British Museum collection database : http://www.britishmuseum.org/collectionimages/AN00879/AN00879157_001_l.jpg,/home/marine/Documents/Musee-Fauvel/base_de_donnees/72-1
739-1,"BnF, Estampes, Gb 15 c, n° 763.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/739-1
74-1,"British Museum, Photo of the Department of Greek and Roman Antiquities",/home/marine/Documents/Musee-Fauvel/base_de_donnees/74-1
749-1,"Aix-en-Provence, Musée du Vieil Aix- Paul Arbaud, inv. MO212 (photo A. Zambon).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/749-1
75-1,"C. Blümel, Die klassisch Griechischen Skulpturen der Staatlichen Museen zu Berlin, 1966, pl. 84.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/75-1
751-1,"BnF, Estampes, Gb 15 d (ex SNR-3 Fauvel), n° 630.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/751-1
75-2,"C. Blümel, « Der Fries des Tempels des Athena Nike in der Attischen Kunst des fünften Jahrhunderts vor Christus », Jahrbuch des Deutschen Archaölogischen Instituts 65-66 (1950-1951), 1966, pl. 83.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/75-2
752-1,"Institut de France, Archives, dossier K 16 (lettre de Fauvel à Mongez du 16 novembre 1806).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/752-1
75-3,"A. Conze, Attischen Grabreliefs, Berlin, 1900, II,  n° 1111, p. 434. ",/home/marine/Documents/Musee-Fauvel/base_de_donnees/75-3
753-1,"Institut de France, Archives, dossier K 16 (lettre de Fauvel à Mongez du 26 novembre 1806).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/753-1
753-2,"BnF, Estampes, Gb 15 d (ex SNR-3 Fauvel) f. 122 v°,",/home/marine/Documents/Musee-Fauvel/base_de_donnees/753-2
753-3,"British Museum, Department of Greek and Roman Antiquities, Gell’s sketch book 8, n° 70 (détail).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/753-3
75-4,"Database Arachne, n° 109008 <http://arachne.uni-koeln.de/arachne/index.php?view[page]=10&view[category]=overview&view[section]=uebersicht&view[layout]=objekt_item&search[data]=ALL&search[mode]=meta&search[match]=similar&view[active_tab]=info_berlin&search[constraints]=fauvel&view[active_tab]=info_berlin>",/home/marine/Documents/Musee-Fauvel/base_de_donnees/75-4
754-1,"BnF, Estampes, Gb 15 d (ex SNR-3 Fauvel), f. 122 v°.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/754-1
754-2,"Institut de France, Archives, dossier K 16 (lettre de Fauvel à Mongez du 26 novembre 1806).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/754-2
754-3,"British Museum, Department of Greek and Roman Antiquities, Gell’s sketch book 8, n° 70 (détail).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/754-3
758-1,"Institut de France, Archives, dossier K 16 (lettre de Fauvel à Mongez).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/758-1
759-1,"Institut de France, Archives, dossier K 16 (lettre de Fauvel à Mongez).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/759-1
76-1,"M. Hamiaux, Les sculptures grecques (Musée du Louvre), I, Paris, 2001, n° 179.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/76-1
761-1,"BNF, Manuscrits, ms. fr. 22870, f. 85 r.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/761-1
76-2,"A.C. de Tubières comte de Caylus, Recueil d’Antiquités Égyptiennes, Étrusques Grecques, Romaines et Gauloises, Paris, 1752-1767, VI, pl. 50, I.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/76-2
762-1,"BNF, Manuscrits, ms. fr. 22870, f. 85 r.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/762-1
76-3,"BnF, Estampes, Gb 15 d (ex SNR-3 Fauvel), f. 203.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/76-3
76-4,"BnF, Estampes, Gb 15 d (ex SNR-3 Fauvel), f. 161.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/76-4
767-1,"Ashmolean Museum, Burgon's Archive, Bronzes, n° 332 : inscription found in vase no. 281 (photo A. Zambon).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/767-1
767-2,"J. H. Kroll, Athenian Bronze Allotment Plates, Cambridge, 1972, fig. 101-102.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/767-2
767-3,"E. Dodwell, A Classical and Topographical Tour, Londres, 1819, I, p. 437.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/767-3
767-4,http://www.britishmuseum.org/research/search_the_collection_database/search_object_image.aspx,/home/marine/Documents/Musee-Fauvel/base_de_donnees/767-4
768-1,"Institut de France, Archives, dossier K 16 (lettre de Fauvel à Mongez).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/768-1
769-1,"Institut de France, Archives, dossier K 16 (lettre de Fauvel à Mongez du 3 décembre 1807).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/769-1
77-1,"M. Hamiaux, Les sculptures grecques (Musée du Louvre), I, Paris, 2001, p. 181, n° 180.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/77-1
77-2,"BnF, Estampes, Gb 15 d (ex SNR-3 Fauvel),f. 204.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/77-2
772-1,"BNF, Manuscrits, ms. fr. 22877, I, f. 102 recto.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/772-1
772-2,"BnF, Estampes, Gb 15 d (ex SNR-3 Fauvel), f. 174.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/772-2
77-3,"BnF, Estampes, Gb 15 d (ex SNR-3 Fauvel), f. 161.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/77-3
77-4,"Fr. Queyrel, « Un nouveau document sur la collection Choiseul-Gouffier », CRAI (2007), p. 1145, fig. 1 (détail).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/77-4
774-1,"BnF, Estampes, Gb 15 d (ex SNR-3 Fauvel),  f. 162.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/774-1
774-2,"C. Blümel, Staatliche Museen zu Berlin. Katalog der griechischen Skulpturen des fünften und vierten Jahrhunderts v. Chr., Berlin, 1928, pl. 40.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/774-2
774-3,"Th. Panofka, Antiques du cabinet du comte de Pourtalès-Gorgier, Paris, 1832-1834, pl. 24.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/774-3
774-4,http://www.smb-digital.de/eMuseumPlus?service=ExternalInterface&module=collection&objectId=699219&viewType=detailView,/home/marine/Documents/Musee-Fauvel/base_de_donnees/774-4
779-1,"Institut de France, Archives, dossier K 16 (lettre de Fauvel à Mongez).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/779-1
779-2,"Institut de France, Archives, dossier K 16 (lettre de Fauvel à Mongez).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/779-2
780-1,"institut de France, Archives, dossier K 16 (lettre de Fauvel à Mongez).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/780-1
781-1,"Institut de France, Archives, dossier K 16 (lettre de Fauvel à Mongez du 18 octobre 1808).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/781-1
783-1,"Athènes, Bibliothèque Gennadios, fonds Barbié du Bocage, ms. 134, f. 49 recto.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/783-1
784-1,"Athenian Agora, XIX, H 72, pl. 6.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/784-1
784-2,"Athènes, Bibliothèque Gennadios, fonds Barbié du Bocage, ms. 134, f. 49 recto (détail).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/784-2
785-1,"Athenian Agora, XIX, H69, pl. 6.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/785-1
785-2,"Athènes, Bibliothèque Gennadios, fonds Barbié du Bocage, ms. 134, f. 49 recto.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/785-2
785-3,"BnF, Manuscrits, ms. fr. 22870, f. 90 r.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/785-3
786-1,"Athènes, Bibliothèque Gennadios, fonds Barbié du Bocage, ms. 134, f. 49 recto (détail).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/786-1
787-1,"BnF, Manuscrits, ms. fr. 22871, f. 20 r. ",/home/marine/Documents/Musee-Fauvel/base_de_donnees/787-1
788-1,"BnF, Estampes, Gb 15 d (ex SNR-3 Fauvel), (inscriptions), f. 572.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/788-1
788-2,"Athènes, Bibliothèque Gennadios, fonds Barbié du Bocage, ms. 134, f. 49 r° (détail).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/788-2
789-1,"Catalogue of the most magnificient collection of Greek vases ever brought o this country...of an English Gentelman [Graham], 23 may 1815, image de couverture ",/home/marine/Documents/Musee-Fauvel/base_de_donnees/789-1
789-2,"I. Jenkins, “Adam Buck's Greek Vases”, British Museum Occasional Paper 75 (1989), n° 65.73 (dessin d'A. Bucks).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/789-2
790-1,"O.M. von Stackelberg, Die Gräber der Hellenen, Berlin, 1837, pl. XXI,1.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/790-1
790-2,"O.M. von Stackelberg, Die Gräber der Hellenen, Berlin, 1837, pl. XXI,4.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/790-2
79-1,"Fr. Queyrel, CRAI (2007), p. 1145, fig. 1 (détail).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/79-1
791-1,"O.M. von Stackelberg, Die Gräber der Hellenen, Berlin, 1837, pl. XXXVIII,1.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/791-1
791-2,"J. Millingen, Ancient Unedited Monuments. Painted Greek Vases from collections in various Countries principally in Great Britain, Londres, 1822, pl. XV.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/791-2
791-3,"O.M. von Stackelberg, Die Gräber der Hellenen, Berlin, 1837, pl. XVIII, 3 et J. Millingen, Ancient Unedited Monuments. Painted Greek Vases from collections in various Countries principally in Great Britain, Londres, 1822, pl. 15 (détail).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/791-3
791-4,"LIMC, IV, 1 (1988), p. 447, n° 15.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/791-4
796-1,Agathe database : http://www.agathe.gr/cgi-bin/image?lookup=2004.01.2610,/home/marine/Documents/Musee-Fauvel/base_de_donnees/796-1
796-2,http://www.agathe.gr/cgi-bin/image?lookup=1997.08.0427,/home/marine/Documents/Musee-Fauvel/base_de_donnees/796-2
796-3,"E. Vanderpool, « Athens Honors the Emperor Tiberius », Hesperia 28/1 (janv. - mars 1959), pl. 10, a.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/796-3
796-4,"Gennadion, ms. 134, f. 38 r.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/796-4
800-1,"BnF, Estampes, Gb 15 b, f. 229 v° (d’après Beschi, Fauvel ad Alessandria, pl. IV, 6).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/800-1
800-2,"L. Beschi, « Fauvel ad Alessandria », dans G. Barone et alii (éd.), Alessandria e il mondo ellenistico-romano studi in onore di Achille Adriani, Rome, 1983, t. IV, pl. IV, 4.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/800-2
80-1,"C. Blümel, Die klassisch Griechischen Skulpturen der Staatlichen Museen zu Berlin, 1966, pl. 84.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/80-1
801-1,"L. Beschi, « Fauvel ad Alessandria », dans G. Barone et alii (éd.), Alessandria e il mondo ellenistico-romano studi in onore di Achille Adriani, Rome, 1983, IV, pl. IV,1.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/801-1
801-2,"BnF, Estampes, Gb 15 c, f. 4, n ° 496 (d’après Beschi, « Fauvel ad Alessandria », pl. IV,2).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/801-2
80-2,"C. Blümel, Die klassisch Griechischen Skulpturen der Staatlichen Museen zu Berlin, 1966, pl. 83.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/80-2
80-3,"A. Conze, Attischen Grabreliefs, Berlin, 1900, II, n° 1110, p. 434. ",/home/marine/Documents/Musee-Fauvel/base_de_donnees/80-3
807-1,"BNF, Manuscrits, ms. fr. 22877, I, f. 39 r.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/807-1
808-1,"M. Hamiaux, Les sculptures grecques (Musée du Louvre), II, Paris, 1998, p. 194-195, n° 214.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/808-1
808-2,"BnF, Estampes, Gb 15 d (ex SNR-3 Fauvel),  f. 138.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/808-2
808-3,http://fr.academic.ru/pictures/frwiki/65/Alexander_hunt_Louvre_Ma858.jpg,/home/marine/Documents/Musee-Fauvel/base_de_donnees/808-3
808-4,"O.M. von Stackelberg, Die Gräber der Hellenen, Berlin, 1837, p. 49 (détail).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/808-4
809-1,"BNF, Manuscrits, ms. fr. 22877, I, f. 42 recto.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/809-1
8-1,"BnF, Estampes, Gb 15 c, n° 694 (détail).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/8-1
81-1,"M. Hamiaux, Les sculptures grecques (Musée du Louvre), I, Paris, 2001, p. 180, n° 178.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/81-1
811-1,"BNF, Manuscrits, ms. fr. 22877, I, f. 42 verso.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/811-1
811-2,"B. D. Meritt, Greek Inscriptions, Hesperia 23/4 (1954), p. 233-283, pl. 62, n° 175.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/811-2
812-1,"BNF, Manuscrits, ms. fr. 22877, I, f. 42 verso.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/812-1
813-1,"BNF, Manuscrits, ms. fr. 22877, I, f. 42 verso.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/813-1
814-1,"BNF, Manuscrits, ms. fr. 22877, I, f. 42 verso.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/814-1
820-1,"BNF, Manuscrits, ms. fr. 22877, I, f. 44 v.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/820-1
822-1,"BnF, Estampes, Gb 15 Fol, f. 54, n° 114 (détail).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/822-1
